0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-4.2607311603114395,0.6212084710416068,-0.5367512860097038,0.4693059313592919,0.0129563148755917,0.1846498075283386,0.1628421028720057,0.2839269292995186,0.1548656984582533,0.2626074161838079,0.2582292742045252,0.2949596491441885,0.2424354333353348,0.2889777507175344,0.2396376954226161,0.3208928320168851,0.33015351104195,0.262438591966694,0.2169776820333622,0.1904173548196396
-4.330044795408997,0.5270638236815843,0.2805049694140359,0.1905079421760081,-0.0257774684533797,0.3150992016945582,0.0047649813591947,0.1818947423941816,0.2074965734308319,0.2461439618296507,0.2058064551748005,0.2968921108807614,0.218459962160892,0.3019523006362746,0.2869243333569409,0.2941609769911932,0.1683363590906566,0.2563929995456502,0.0887714454604945,0.2846491245846672
-4.325820610730461,0.3822738111957218,0.1218735764588473,0.5015810177292702,-0.1191874416581826,0.3994604794976447,0.1326107432754351,0.254394608170423,0.1900084337627628,0.2324424530201781,0.1501542402017414,0.3345580475832082,0.2257550559412307,0.2202527734669344,0.2125059059771194,0.2325403739828149,0.249232771404421,0.1329958710063394,0.1917966744594565,0.2805712152550953
-4.289245502646303,0.1305601552280751,-0.4086497760101067,0.2024655298251877,0.0696084531520646,0.2245452961633101,0.0426657697191837,0.3749630221830365,0.1301894794528857,0.3101664878994448,0.2036540379051384,0.2724654721952444,0.3449010786064545,0.3207533860799571,0.3379234891868907,0.3298797893258952,0.3371462033704606,0.3555261539830308,0.4373406749123668,0.2731407994677799
-4.239932680231591,0.6132400918275189,-0.6737917094210868,0.1303119941881048,0.0384934459013197,0.1490287458428011,0.3300355182156769,0.2453942514787143,0.3228349338036797,0.3368482244873099,0.2288513823928324,0.2310430692935503,0.2594339623730864,0.2571357312238215,0.2527763510090244,0.2715572945964588,0.3110819116892426,0.3113899111807559,0.3117746719725531,0.3124928981762276
-4.2774753819720654,0.6546273254116941,-0.2620851527157311,0.5303328767272055,-0.1748456546251306,0.2115436410781516,0.1841642241545353,0.1969733737468448,0.0897860809192878,0.2647758025872667,0.1743628927641507,0.2197017402739652,0.2489574084198969,0.3429157113083824,0.3264638983932988,0.3021807012442818,0.3128274943346039,0.2092653204402554,0.195498495534403,0.2500292019747027
-4.275327037596621,0.6213754868988411,-0.4217278829460583,0.4615906069327549,-0.0147816818557442,0.1937065749446392,0.1529496682797806,0.3709290222076198,0.0896693568412833,0.2231215089380302,0.2361068623643097,0.2468074266690324,0.2972875162843512,0.2370350108255397,0.2386017722552522,0.1919189177558753,0.2511610138064097,0.3102413918320161,0.2910738965559269,0.2982605690067589
-4.283433158845888,0.6525131318722153,-0.3670459239309149,0.3823269816942098,0.0604181642350345,0.2969767796658222,0.0583269805291993,0.4037984179943987,0.11389473606756,0.227841842180705,0.1830069147107252,0.3048399639725527,0.2273286783891786,0.258965577800162,0.2266399211749458,0.2088997436234802,0.337588057885182,0.2157747053023917,0.2674558701276872,0.2238826155513521
-4.242355111249442,0.6352477238119012,-0.5999423801375966,0.3787053140827215,0.0243557626866812,0.2496419862733059,0.1198932133053257,0.4205291545141826,0.0409083764676904,0.1202265118853976,0.3185275943571843,0.2662432750102365,0.3315903504466186,0.280403427535717,0.3318294090345873,0.2181373967051653,0.2646372653368087,0.2908569044197903,0.2600444322016552,0.2905193933120713
-4.294417909300944,0.368434626200645,-0.3586387186622591,0.4433341804617232,-0.0185617519571439,0.3257937924686627,0.0624706019081462,0.286024031849447,0.1054150214607316,0.1841189840648276,0.2258986281404355,0.3030273293306413,0.3026690658083746,0.2767447321017195,0.3001789880080112,0.3015225101918851,0.2656433375839926,0.3352421174363129,0.375173175010411,0.2099272578943809
-4.294352985007,0.5282239340502004,-0.4406208789374172,0.1124057242666728,0.3794812784557345,0.2155963462593387,0.2386024492875007,0.2202237717246713,0.2481434959214625,0.251217535939136,0.254273156964078,0.2102668741248514,0.2434078494249641,0.2194760933238656,0.2597118916049242,0.2483350349680854,0.2502882629000038,0.2926608155198108,0.2895507606180365,0.2731085885910796
-4.240352871532012,0.563451954261657,-0.6536689083081388,0.5112685999788938,0.1518447591491084,0.2469172427170418,0.1784626090537116,0.3418116990384929,0.1234479652751276,0.2990029968676604,0.2892603692302908,0.2034160401530717,0.1783969016689222,0.3201035874692087,0.3351172776334671,0.2450423193799648,0.335819476043365,0.2507722088075683,0.2531735086105022,0.0667122645020933
-4.268233843875121,0.6037505318269858,-0.519312758287856,0.3569909303862932,0.1085307036455541,0.2612880827767234,0.0914078459421197,0.2590841272714981,0.0701297783054804,0.1698615543746096,0.2813854769563118,0.2468564416656926,0.336548725471695,0.2656662267820528,0.264572567522235,0.2670837393932802,0.3447570212586643,0.2702386352201328,0.3081963092112001,0.2811979041524517
-4.292183904908035,0.5694199092599664,-0.3862539955213208,0.1067218854592685,0.1345787033116881,0.1152972449059132,0.1594466474876444,0.1651301395864076,0.2006191979859487,0.2265429502160043,0.2245171851172203,0.3137038883072299,0.3066419174828085,0.2363933830744447,0.279779851721486,0.3210959339930746,0.3053753678789919,0.3590781939678868,0.3420552504703326,0.3120402502030368
-4.29552839275212,0.5486823606047139,-0.1028690839084644,0.4191041449836345,-0.224926444203232,0.3877938016688184,0.0863482130919359,0.3095019423129963,0.2888087377716742,0.1107294387184056,0.2673204031970453,0.1721955588245302,0.2722423505331911,0.1562734038769504,0.3525850406320841,0.1520842543990604,0.2535641194777571,0.2986474303548408,0.2001284550644042,0.3473142653517744
-4.2460467675553994,0.6343971324786143,-0.4940299280750927,0.65095916466797,-0.0785770643279806,0.2794791511448108,0.2886806677754869,0.270303055690951,0.1742310917143923,0.2579375150544516,0.2960428267699266,0.233234306746896,0.2722169071455443,0.1967653703776475,0.2860401467277689,0.232982030601334,0.331022873017835,0.1647870876581611,0.1717435585900956,0.0778308737965877
-4.261045779127181,0.5789382304565078,-0.5703818515573292,-0.0299118741332799,0.2738313748298474,0.1205040709679341,0.2662070602657926,0.3151094727520432,0.230879507416353,0.2415783994038254,0.3094193619354252,0.2957698375424048,0.2628379178179911,0.2890407049370723,0.3138827190499594,0.3063305400972056,0.2764195359390222,0.304743505896512,0.2325458501878202,0.2433014153220699
-4.279850294995899,0.5563248906564637,-0.2964768667435416,0.5420211266678681,0.1212525914791241,0.3228582647238555,0.1510605745622967,0.4106825868715928,0.0231174066185439,0.3076665467037874,-0.0707983002202422,0.295192917988513,0.1454862384782412,0.291494306592707,0.1749294967914463,0.307526650329579,0.3196213595607022,0.1682538890403963,0.220943146552988,0.2886934683415803
-4.2973356488486525,0.5811945029395262,-0.3537193365865235,0.3934584827501529,0.1272381620248571,0.1819755984110662,0.0860265243417658,0.2818447123272554,0.1529215059595199,0.1928228042161037,0.2510186879895473,0.2443794848727369,0.2752107492822438,0.2935280632086852,0.3131895439576485,0.2653617369702857,0.2502848529039514,0.2552160096111783,0.3229239015697872,0.182459662098864
-4.264288745746876,0.5974217849517206,-0.5755017742739156,0.2513390602908651,0.0584316415921305,0.3320638557146431,0.164609476865173,0.2978271781799895,0.2030948774192391,0.2371856412780156,0.2639334804034043,0.2671233214713203,0.237399047712224,0.2411846690306504,0.291489923484788,0.2749023508023618,0.3064671133656171,0.2257363709158242,0.3322674435689877,0.2573132829738377
-4.2743473292597445,0.6004314228355002,-0.469887032326348,0.4554802150214899,0.0170007892748953,0.3001653059055239,0.0788751486122169,0.2942948725025165,0.2254983433138083,0.2510652417099718,0.2673880582077835,0.2495314943394545,0.2778248464539661,0.2339896271188655,0.2944389237112457,0.2347006392346785,0.1854108605387412,0.2474022240366883,0.2560321154040841,0.2747042333646621
-4.054512671289547,1.4106655405655573,-0.8755436529350433,0.2637935493841114,0.0873050595041424,0.0838748099236369,0.2395757081608061,0.0740666565779531,0.2544457407553331,0.1942701715157766,0.1848616692033899,0.2419751064178163,0.1874174931379529,0.2837323507266274,0.1677430362699289,0.2276197734840369,0.2616995221684541,0.2262822292966781,0.2873295504957354,0.2533983566366493
-4.278757700295454,0.6073412023043796,-0.4789370250916217,0.3054678051734135,0.1534927760771977,0.0823506037357963,0.2568555602522684,0.2592557532197769,0.1525819130772155,0.3418005705744164,0.222285711116775,0.1794765258857512,0.353579200831032,0.269205796050495,0.2214906825700732,0.2235896432658205,0.2766650541936469,0.2747406593190953,0.2953891976803871,0.2821260700595356
-4.274113023301208,0.6088212503397742,-0.4511779089340108,0.4991761663169501,0.1153700002082816,0.1828798123921166,0.1035053618073738,0.3341840137516855,0.1531562907253899,0.2803664962487037,0.1975948418314441,0.109785977055415,0.1854346893262812,0.2772804696067646,0.3112551655075546,0.2450170863081382,0.2879072840272073,0.3247681070536105,0.2428055515345027,0.2659823681940244
