0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.1779406874059877,3.3101708780299717,0.3607992254984908,1.7229984053378482,-0.0161694006987227,0.1862977138351851,-0.1191583364655179,-0.0096183364754353,-0.339646334176899,-0.2621526494786911,-0.1846837747730182,-0.5194687104665885,-0.4542640036441336,-0.0196213412581118,-0.1080341611717489,-0.3046375954188745,-0.2828043728201049,-0.3983534388357629,-0.0510611605463101,-0.3326519190655919
-1.9639191754607188,3.7145665104651937,0.7170789963973421,0.5940042789335455,-0.0582921119755696,0.5558209619897597,-0.2700093676854079,-0.1678534538861971,-0.1464819069346753,0.1011493274413131,-0.3416808010743772,-0.0392881930888767,-0.3746032935438142,-0.3417932749192897,-0.3122712022428415,-0.3560826682222217,-0.3480681023308692,-0.3397731100363185,-0.3484717284635654,-0.2740316853624084
-3.0413897646918593,2.776446766750883,0.4531602335586671,1.2916809013055084,-0.2156139910051326,0.4528007180854397,-0.174445924847006,0.4173313474751714,-0.3842694259767936,0.0228683110928029,-0.4594379494976967,0.230814668642022,-0.2462650748107327,-0.3107824167566482,-0.1768413634861408,-0.030779894626315,-0.0718276732197912,-0.1691839212738548,-0.2501732659012548,-0.1140922808172722
-2.2495675411159612,3.139389040731466,0.5709463768868162,1.7521016738704207,0.2334986183147543,0.4231926548263174,-0.2862812888025804,0.2024908839758885,-0.3325458746388539,-0.2696187858688035,-0.5132435595265566,-0.2290744659036168,-0.1541512038929732,-0.3596053439482091,-0.2892763315177354,-0.3646811719670724,-0.2257769444968768,-0.4933318595974331,-0.1927485279691707,-0.3617163493598219
-1.8521575283341405,3.7681975948060185,-0.1041504514183399,1.1059158792074884,0.0951523107197232,-0.4175274614388231,0.2929546168200456,-0.0142347846871786,-0.0844661912878558,-0.2723303777827167,-0.4790360949518037,-0.2989647495175903,-0.3029425781746568,-0.3894235500749131,-0.1994552370243832,-0.2488732674533707,-0.1960901708254123,-0.2234939646750659,0.0030918800818708,-0.1821658739888939
-2.474560306556476,3.0980027135111965,-0.0510516509032737,1.5788064887754938,0.3271468885278563,0.7300584387822798,0.2397720986922072,-0.2405254179302259,-0.243072550452368,-0.1503525002520159,-0.296981503784697,-0.4472725204609073,-0.3964640189044316,-0.0618762606489707,-0.1253422744086866,-0.189377413122501,-0.3262517251028763,-0.1947816854266552,-0.4027790747367135,-0.3730977255982319
-2.223417405935722,3.519845629631215,-0.091919826681856,1.2164777711209327,0.0778911817644911,0.1205315889298194,-0.0793170934280022,0.2992997687970777,-0.3195386869499655,-0.164416787955545,-0.0391524074549785,-0.2793717439045113,-0.2295997060187606,-0.5107425972300736,-0.4041481453456413,-0.539697081563394,-0.2183560997070885,-0.1880385282954133,0.0490585588235681,0.0046116114038467
-2.5020402463990212,3.340271824204953,0.3230913561053923,1.0524183258697186,-0.1141120884751846,0.3459949289844289,-0.0061023937380301,0.1110094387305387,-0.0268318567019829,-0.1089720399339402,-0.5182799022825002,-0.5819892907365556,-0.5050498150821939,-0.3068808882523725,-0.3241197319139643,0.1625262767170457,-0.1287100022287963,-0.3070776145756059,-0.0208022474954992,0.1156559672035731
-0.7284092385034883,4.047624487385099,-0.220232707938427,1.0088266190147914,0.1395434669256184,0.2859285174878487,-0.3485626121453628,0.0535342180665011,-0.6862252538247438,-0.0154096920545113,-0.2527378413980173,-0.3927355393242393,-0.39811616299541,-0.3591816699963513,-0.5630725066262926,-0.3403587916079553,-0.3544419822761779,-0.2518608275617784,-0.3326598748938915,-0.2914526077332133
-2.082783546982206,3.5215370317104897,-0.1728364823189914,1.274950388837926,0.1574657421365938,0.5523170629483392,-0.4294703925341973,0.0526973560275538,-0.3371122592627354,-0.11355616504212,-0.4983778087201149,-0.3360375810795043,-0.3588462781402397,0.102294767596451,0.0030038084377219,-0.3796391589996728,-0.261650642021401,-0.0198165889341381,-0.2344770379478732,-0.4396622157118815
-2.574024914673718,3.510399065104582,0.3546318767746023,0.4998893324785947,0.4723369031111573,0.0119687358408389,-0.0350818859300242,-0.0800071841236332,-0.0489371321922072,-0.1099919037278659,-0.2520767610240022,-0.0822620986793389,-0.1797585312645364,-0.2214353998329716,-0.1401748092433045,-0.2025290219964663,-0.2717984269212903,-0.1795917341170892,-0.2153204556012354,-0.256235653982089
-1.7199815741624624,3.4883393673183822,-0.8469932593229791,1.607009382791062,0.0158270044760541,0.0683561980749306,-0.1820173841658761,-0.2029819372830842,-0.8427110965302257,-0.5525363161121009,-0.28044184320845,-0.3729139434356944,-0.070584957102274,-0.0371387656639355,0.0024460005877501,-0.0545910918197331,0.2935643857327987,0.1183328055755895,-0.0445445978233887,-0.386438377926363
-2.6432965256475023,3.1338284688014846,-0.6819903491453257,1.4794333579167682,0.1174922321892726,-0.022537400220488,0.0624831558358425,0.204982900483914,-0.1322999778691059,0.0225523479314617,-0.1476288214730745,-0.2986112421015002,-0.1640393641614852,-0.3287249798271563,-0.3356195865141608,0.0583930349217565,-0.0333686507891854,-0.2692341301325682,0.0990965878844644,-0.12091105808341
